temp_exterior,hora,estacion,perfil_usuario,comando_voz,ocupacion,humedad,viento,calidad_aire,distancia_hogar,en_casa
1.2578088599887183,0.20321098608521113,0,1,3,1,1.4020515170006278,-0.14350088406598527,1.1432829979913084,-0.7436303961069838,0
-0.9817314004679928,0.9255078016294318,3,1,3,1,-0.6739474912161805,1.5162698255534233,-0.01793009071993511,0.4857505219101806,0
-0.5609609334243203,-0.9524639187855419,3,2,1,1,1.1126358659021567,-1.434244139640453,1.2870311217467336,0.6608088131237733,0
1.3980359776932882,-0.6635451925678536,1,2,0,1,0.4766290272141524,0.24538307298026238,1.577360578389645,-0.8235851393707104,0
1.034298434702439,1.5033452540648082,1,2,1,0,-0.9118265920287931,-0.9733843668504523,-0.46694376289119144,0.9626082553699506,0
0.18974702426875026,1.0699671647382758,1,0,1,1,-0.12250119365451276,0.05624622541476151,-1.3080046947090302,-2.17320598219813,0
1.549862354464081,-0.5190858294590095,3,0,1,0,-0.32659774803732095,0.49931291094784436,1.4664477360677926,-1.2593932086635216,0
-0.2834953174477613,1.3588858909559642,3,1,2,0,-1.1378737084463346,-1.5066006147692863,-0.6226944157461514,0.8120651332604085,0
-1.2859599693839878,1.5033452540648082,0,0,3,1,0.8809363874541992,0.012097601901287277,0.24800878990876662,0.5214029386122425,0
0.35570903063665743,-1.6747607343297626,1,1,0,0,1.7034353500679202,-1.3223758407241233,-0.23008135894160212,-0.3857787148571913,0
-1.16778482353583,0.9255078016294318,3,0,2,1,1.6708129670960328,0.8461747999765113,-0.7174924825710586,-1.592215883921813,0
0.4946554369857968,-0.23016710324132125,3,2,3,0,-1.0987058947315589,-0.35149697068231295,-1.4729540600821571,1.2696560638940149,0
1.0973980975057585,-0.3746264663501654,0,1,0,1,0.6586402238613179,-0.4006925270591875,-0.5871221942998724,1.0069013420996862,0
1.3258282962252492,-1.2413826450032301,3,2,0,0,-1.6466678278809848,0.6934103301492403,0.2790670414071457,0.8527013269614223,0
1.590076902887731,-0.5190858294590095,1,1,0,1,-0.46351878981313943,0.7224611625148415,-1.221165900134454,0.9378953939593399,0
0.2746361830435161,0.49212971230289937,0,2,3,0,0.3880961045403237,-1.2144495652376694,-0.7628395212197476,0.1950516203235535,0
-0.23655978852004914,1.21442652784712,3,2,2,1,-0.08695063305091172,1.04353515320612,0.7071960489181682,-1.005341125363897,0
0.131255468095058,0.34767034919405526,1,2,3,0,0.5025728797626821,0.9919718978487837,-0.4708029833526038,-0.5876236421593052,0
0.8781986202162615,-0.5190858294590095,2,1,3,0,-0.7995721133917846,0.36815618303786357,-1.5667909212245732,0.31006214271352234,0
-1.559630889693375,-0.5190858294590095,3,2,1,1,1.6611914398310328,-1.1493377446292807,1.257789613669119,-0.8392339285462694,0
-0.4990430083868988,-0.8080045556766977,1,0,3,0,0.2640482192028714,0.69759700025544,-1.4175468719912117,0.8300996319667729,0
0.38568806790095683,-1.5303013712209184,0,1,3,0,-0.3778125009389514,-1.5915051401168019,1.607706057978248,-0.9229038763769295,0
-1.0522311147838628,-0.23016710324132125,3,0,1,1,1.618841075533315,0.26642765004289587,-0.045233355777186346,0.512134671847148,0
1.5303214954445556,0.9255078016294318,2,0,0,0,0.25745282675827713,-0.5472288320570158,-0.6995883796343132,1.5980616604916003,0
0.6693620137752518,1.21442652784712,2,1,3,0,1.19558417839807,-1.553155157495234,0.7064164315517992,0.9559394545545299,0
-0.7250401338300545,0.34767034919405526,0,1,2,0,1.3702496570782239,1.0902829985317515,0.06309033057431772,-1.9242391766122746,0
-0.960542002854631,0.6365890754117435,0,0,0,1,0.5910650772107311,-0.33386140213793336,0.9011844100663662,-0.4708246895875268,0
-1.2339873360719158,0.20321098608521113,0,0,3,1,1.4551207710526768,1.6749916404971341,0.296202929986605,2.014259425935782,0
0.9256812763045584,-1.096923281894386,3,0,1,0,0.9000754080523868,0.2742948642103034,1.6335331607049546,0.18566652041878556,0
-1.4016035290899884,0.9255078016294318,1,2,3,0,-1.130626252479293,-1.409711568785651,-0.30483588033800996,1.7209619924491082,0
-0.38723699710003545,0.34767034919405526,0,2,2,0,0.4695891507371383,1.3885947514003962,-0.27184703691111073,0.29865380667433494,0
-1.2759284248648735,0.7810484385205877,2,0,0,0,1.4393306338146739,-0.5926113287572022,0.42668702897130684,0.26386060587892307,0
-0.05821436591962025,-0.08570774013247712,1,2,0,0,1.7000421371391157,-0.27659736854405653,0.8697255431277713,0.8150413434877333,0
-0.4622260817645129,0.9255078016294318,0,1,1,1,-1.5877971540996962,-0.8916437302228033,1.5507546588688923,-2.2132788752719126,0
-0.6934884181454926,0.49212971230289937,2,1,1,1,0.8429820439046721,0.5910056266551377,0.3303610294418444,0.02628988072973654,0
0.13133293489547712,0.05875162297636701,1,1,0,1,0.12527151862723612,1.1613518328406238,-0.6965350066542676,-0.0907346118380335,0
-1.4278037576471974,0.20321098608521113,3,1,0,0,0.24001283903060805,0.8114460838714764,-0.630564799999087,1.3187330791460259,0
0.3622817197863509,-0.3746264663501654,3,0,3,0,1.5309055417236481,0.7779803577164973,0.06522556518811305,-1.4092712189382703,0
0.4745071847842897,-1.3858420081120744,2,0,1,1,1.0226357494044145,0.3411189468488178,-1.3331188457347227,-0.23545721639059075,0
1.706031920666202,1.21442652784712,1,0,0,0,-0.3025812190413348,-0.15251446913368583,-1.5900205338025584,-0.4085575865049279,0
-0.31797924274799066,1.3588858909559642,2,2,0,1,-0.08191265019197791,-0.2673405242564496,-0.24998923011923777,0.19828646860561983,0
1.4582597145805896,-1.6747607343297626,2,1,1,1,1.1810968226960612,1.4976561766940195,-0.912977720732499,0.8544800400243813,0
-1.6125881867064826,-0.6635451925678536,3,0,2,0,0.06797369518479277,-0.7581161072021009,1.3226295852107224,-1.1019578279626274,0
0.02099460113214742,1.5033452540648082,3,1,2,0,-1.4227104485886974,-0.5990053825453453,-0.5294702772922667,1.690860742837844,0
1.1683759769737652,0.9255078016294318,3,1,0,1,1.1590180161525043,1.4032624063440704,1.555640951230528,-1.7659499438687039,0
0.9778670400661951,0.05875162297636701,2,1,2,1,1.0576364850590863,0.19495252387487044,-0.5602550076978448,0.0340786315068578,0
0.9322353941653668,1.3588858909559642,3,2,0,0,-0.6569874158523834,0.08746631717941417,-1.7086049584666192,-0.8961974388597456,0
-1.196007392684889,-0.23016710324132125,2,2,0,1,0.0005675053096395063,-1.3527849424131593,1.5250286608264794,0.6362457808400144,0
-1.490855101222463,0.9255078016294318,1,0,0,0,1.2586351331445707,1.3977779687740088,-0.9622310809574692,-0.702766059490671,0
-1.12397174457586,-0.9524639187855419,3,2,1,1,1.6850233754529245,1.077488919903003,-0.11328956129834865,0.12077389887545603,0
0.01646678577079533,1.5033452540648082,3,2,0,1,0.6642711943556147,-0.1886296361207184,-0.5982706833646241,1.1506736379505476,0
-1.0614487439870817,0.05875162297636701,2,1,0,0,-0.7276787807891929,1.2654742329695088,-1.4601442140802878,-0.061784381835886304,0
0.5719499029835623,-0.8080045556766977,1,0,0,1,0.01569840595123756,-0.8650875513634968,-1.622121361233139,-0.41943313254702075,0
-1.263926550875269,1.3588858909559642,0,1,1,1,0.831687779264785,0.2800839565259652,0.8366661027998572,-0.9131557077896082,0
-0.41928605746987385,-1.5303013712209184,1,0,0,1,-0.574308752291571,0.9353472483192025,0.02371006780462442,-0.6456265470343904,0
-0.14016268102738166,-0.3746264663501654,3,0,0,1,-1.646719514650125,-0.19894739653337656,0.8527695905593459,1.9945085585643347,0
-0.16281143117977384,-0.5190858294590095,1,1,1,1,-0.20536729642210322,-1.5084122380026446,1.2343652290861797,0.7394855168121236,0
-0.333463395524101,0.9255078016294318,2,2,3,0,-0.7699049264510829,0.8280422218228516,-1.6616620365891883,-2.250916044649637,0
-0.6343480319892166,0.05875162297636701,0,2,1,1,-0.7762820354162352,0.1472277486886499,1.3505177859426376,0.4339535803429076,0
0.39422492099915224,0.20321098608521113,1,1,3,1,-1.012350738173679,0.9863739421865658,-1.335374884564508,-0.43557217408990706,0
1.4856564234190432,0.20321098608521113,1,0,3,1,0.8887873351207697,-0.9306158860319,0.14717068787714552,0.3008169510106959,0
-0.06602104375073473,0.7810484385205877,2,2,2,1,1.266849226159238,0.20007402670931337,-0.028583971409215807,0.66077644695416,0
1.309364663247796,0.9255078016294318,2,1,0,1,0.5726107238827978,1.2906856672443674,-0.942641760531231,0.5464372420323329,0
1.242162178853426,-0.6635451925678536,1,0,0,1,1.3545578167590984,-0.23037249453902414,-1.2623772067805337,0.04604969736498029,0
-1.5813321261382485,0.7810484385205877,1,0,2,0,0.11744409504840188,1.2047915858435005,0.7626252190873754,1.3537114884549148,0
0.3418933883747199,0.34767034919405526,1,2,2,0,-0.3093755635262098,0.8059112600923101,-0.03889624573827359,1.2014858558118036,0
0.9772586738808016,-0.5190858294590095,2,2,0,1,-1.7109394377570286,-0.8116374031994648,-0.4662000220309436,0.22186491092611102,0
-0.9262699505376276,0.6365890754117435,0,1,2,0,-1.126385036464145,1.2892434583660712,-1.6093035302307734,1.2118099790562706,0
-0.3350516045939934,-0.3746264663501654,1,0,3,0,0.5818517933118605,-0.2826828947380457,-0.06021674518021836,0.5926368154601938,0
0.15039990584130317,0.9255078016294318,3,1,0,1,1.503181197819433,0.6287047806474337,1.2610307501254656,1.31356562697988,0
-1.3110983951904678,-1.096923281894386,3,2,0,1,-0.33417534658087766,-0.286441217905583,-0.5483048451581459,0.18402657730054287,0
0.7756957757800486,0.05875162297636701,3,1,0,1,0.24124728158937261,-1.291035205385233,-0.23430369069680346,1.47510202132133,0
1.349915009626857,1.6478046171736525,2,1,2,1,0.305700409180824,-0.07564183584747658,1.4281928761616653,-2.3588207746751686,0
1.0754674542070473,-0.9524639187855419,1,1,3,1,-1.4771848392288511,1.3098884422949184,-0.14002806020982278,0.09163882872337546,0
0.08034851772297436,1.0699671647382758,2,2,1,1,0.338151902847874,0.07354984803157719,1.1653561542210806,-1.1465093073127066,0
0.309338633460819,-1.3858420081120744,0,1,2,0,-1.3844187365394411,1.1557982267920874,-1.6567791688243467,0.48910114187675446,0
1.3802566910289478,0.20321098608521113,0,1,1,1,0.8179139835689742,-1.0465256834841787,-1.6549477400137964,1.3265857672664945,0
-0.23180187803084146,-0.5190858294590095,0,0,2,1,0.14316114095594037,-1.5338753780985417,-1.0859035190596202,1.1482031771028363,0
-0.4445972581523541,0.34767034919405526,2,2,2,1,-0.6518018054107121,0.23823444749142217,-1.3016857240423196,-1.5338305214455032,0
-0.516450825592075,0.6365890754117435,2,2,1,1,-1.1352914754379684,1.633433419493647,0.26735858918551175,-0.8593850300846976,0
-0.4987478776643808,0.20321098608521113,2,1,3,0,-0.5866005446051583,-1.0851275630219133,1.433588710481928,0.14256936110464133,0
1.1889409807028068,1.3588858909559642,0,2,3,0,-0.8544496006346236,-0.8562623432359309,-1.1737057073181485,-1.6519483823110144,0
-1.0086206145616599,-0.6635451925678536,0,1,0,0,-0.4918945608619391,-1.4922992134781918,-1.2003099190015358,-1.0728652618593915,0
0.6981904821441034,-1.6747607343297626,3,1,3,1,-1.206713026473155,-0.6287502974447918,0.26845055037041554,0.12207881573630416,0
-1.2995860453299644,1.5033452540648082,1,2,1,0,-0.7919270539760176,0.2678260927307626,-0.6826372980071361,0.25395657641042624,0
1.1986079870830082,1.21442652784712,3,1,0,1,-0.1407285336167251,-1.3707142332191589,1.6970858352319103,0.39640288161098153,0
0.917477113910575,-1.6747607343297626,2,1,0,1,0.28413492242807187,-1.619266338063249,-1.701372396251382,-0.6910799627020218,0
1.5264580173871178,0.6365890754117435,0,1,0,0,1.2020168601687249,0.10037581367520605,0.6834660313802187,1.604426104045082,0
0.7350998993766573,1.3588858909559642,2,1,2,1,-0.2383178340487365,-0.43041604766383146,-1.7198773795641074,-0.08704840116142419,0
0.33264812004011407,-1.6747607343297626,0,0,1,0,0.4833867067321144,-1.6633159446132868,-0.8018849026909738,-0.8248858948549568,0
0.46606293951914235,0.6365890754117435,0,1,3,0,0.4185885402444941,-0.7378651781901927,0.7737503991261361,1.170189788251428,0
-1.1575801276894162,1.3588858909559642,3,1,3,1,0.34785760830443757,-0.9183744996166827,1.3219297512203763,-0.9013028043433943,0
1.711500395705382,-0.9524639187855419,0,2,3,1,1.0319455461847886,-0.5751793103623877,-0.7591704296929038,0.3069306858007304,0
-0.04455738702370433,1.21442652784712,2,2,3,1,0.8702319858751387,-0.16984980464981356,0.338265840720706,0.6039337728289251,0
0.7086917792127853,0.05875162297636701,2,2,3,1,1.355547084770643,1.1795017077520007,1.0213899292735418,-2.484256757580018,1
1.302937804173308,0.34767034919405526,2,2,3,0,0.1288009953158467,1.2191049476097477,-1.096610921302349,-0.22887712462380946,0
-0.8480643499093005,0.9255078016294318,2,1,2,0,-1.5660633901911187,0.03276237314258889,-0.01988590651301708,-0.5175462873996043,0
1.4362343413414427,0.49212971230289937,3,2,0,0,-0.026547298544763065,-0.16476457848643805,-0.08970462840076401,-0.02263256333487555,0
-1.0402224611748239,0.05875162297636701,3,0,3,1,-0.7993441813659492,1.1286652887798976,0.642536423827429,0.34482406389863557,0
0.4361019245428698,0.34767034919405526,1,0,1,0,-0.19738776665583482,0.8803663544987136,1.2181264045589522,1.8529008910671874,0
-0.1789396327294407,-0.9524639187855419,0,2,0,0,-1.6156211046183928,-0.4638509643966918,-0.6969480771123189,0.2008485102825908,0
1.7200593626616416,-0.5190858294590095,0,0,0,0,0.24163110018280157,-1.0791606315837783,-1.0958200378567209,-0.09704474149532351,0
0.24901973722296317,-1.2413826450032301,3,1,3,1,0.730571987265978,-0.3638584463318691,-0.1835170608485208,-0.4832075983187486,0
0.3044933782748109,0.9255078016294318,1,1,1,0,-1.4489858046934971,1.1935606983143279,-0.8586285618700801,0.5105788019083336,0
0.6810730440225319,-1.2413826450032301,0,0,3,0,-0.7557732183837278,0.3389272756650415,1.5619987207655022,1.3972509895230578,0
-1.518580683093885,-0.6635451925678536,1,0,3,0,-1.217329357898197,0.15211366074972169,-0.21136161050497462,-0.19991641747205344,0
1.3095166785726373,0.49212971230289937,2,1,3,0,0.9209686228122604,1.1102030011929351,0.5114499587009154,-2.0970984143017763,0
-1.0824225849746294,-1.6747607343297626,0,2,3,1,-1.0539000229180044,1.7166476103614838,-1.387188856304916,0.16666987429641913,0
1.5468838166450825,-0.3746264663501654,3,1,3,0,0.958456262406661,-1.285209232550558,-1.0656453712676388,0.30623303322903583,0
0.1604218473212073,-0.6635451925678536,3,0,3,1,0.2671432580404965,1.4668629427535909,-0.8108751245218534,-0.009442143013259158,0
1.5781254419969264,-0.3746264663501654,0,1,1,0,1.6678091178586534,1.3045748377755955,-0.6733547041050616,0.5659567914401971,0
-1.3430006453440981,1.0699671647382758,0,2,2,1,-0.9760158532152187,0.8389756814204099,-0.11754568407833743,1.5430238200148094,0
0.3912503665130596,0.9255078016294318,2,2,3,0,-1.674997368145871,-0.8521864813418831,0.7822105726460498,1.81503086422812,0
0.6792645985964949,-0.23016710324132125,1,1,1,1,-0.9311744946412613,0.740525706531751,0.5003699782372413,0.7987431088033162,0
-0.6533728279629483,0.49212971230289937,3,2,1,0,0.708775182171701,0.5327409594095193,1.6519199013693902,-0.8963025860340094,0
-1.199204474529804,-0.08570774013247712,0,2,2,0,0.041933688651912236,-1.1729175600804123,0.5942409668930407,-0.13439991324198755,0
-0.35227724171456687,-0.5190858294590095,3,0,0,0,1.0979756897197934,-0.2859731028055484,-0.07954998497607875,0.561248886755613,0
1.5552510185032584,-0.3746264663501654,3,2,3,0,1.3165603682232017,0.3322423538357513,-1.155667256947114,0.2804267093224952,0
1.0766273865639882,0.6365890754117435,2,1,0,1,0.3520897196888954,0.05786256657510928,0.7627666203233443,-1.074553453564908,0
0.25664359827990146,1.21442652784712,1,0,3,1,-0.418075181008256,-0.639462244727572,-0.3925161221762125,0.8990629998365821,0
0.835163315175762,-1.3858420081120744,0,1,0,0,0.771854110215498,0.20465190663111218,0.20944507224496195,-1.1187014923055745,0
0.1841626749154906,0.49212971230289937,3,2,1,1,0.14364638454182924,-0.9979254236773007,-1.142784735833109,0.5536811921182323,0
1.5806886390844035,0.9255078016294318,3,2,1,0,0.7420644913456245,0.2744473938370119,0.23897674577174488,-0.944108651754203,0
0.15066698118350336,0.49212971230289937,2,0,2,0,1.6561707207589216,1.6716631655340066,0.7453645180609437,0.5135718059323754,0
0.12867852683218062,1.0699671647382758,3,0,0,1,-0.32562232305605116,0.07358972692228284,-1.7119863524218617,0.4019062110998491,0
1.5989787698037858,1.5033452540648082,3,0,3,1,0.5239375616683678,1.4461291037292965,0.709133603631184,1.63247749052139,0
-1.5212449541741013,1.21442652784712,0,1,3,1,-0.24616829443246385,1.0423659393000255,1.3519133580339453,0.4883426821389154,0
-1.4890262463097832,1.21442652784712,2,0,0,0,0.6281117067369507,-0.6690469902062357,-0.21959896981579277,-0.283890976186548,0
0.8921976501290366,0.7810484385205877,0,0,1,0,-1.5444472879710918,-0.21321260806685152,0.40425027237678435,2.0896328096193244,0
-1.2338944985055178,0.7810484385205877,1,0,3,1,1.080610046512681,-0.9607767524106032,0.3623940385873309,1.4633610236396553,0
-1.6288048255733558,-1.2413826450032301,2,0,2,1,-1.3465925905145923,0.7632802294196681,-0.9077958662946374,0.597921990130777,0
-0.9918679313445418,1.3588858909559642,0,2,3,0,-1.1692002967941786,-1.3655924556128185,0.06692259997387655,1.0558274665713416,0
1.3785716016511047,-1.2413826450032301,1,2,1,0,0.4536046526041963,1.4668064496229192,-1.50848411175096,-0.1141565101450408,0
-0.3430635607831204,-1.5303013712209184,2,2,2,0,-0.9646487254031498,0.7771320128524634,1.5990384794426518,0.5521572473856441,0
-0.854554390282419,-0.8080045556766977,0,1,1,0,-0.6299974823024087,-1.7231794237631162,-0.34983938155365735,-0.8756434057307217,0
-1.1521224920023487,1.5033452540648082,0,0,2,0,0.015225533396660546,0.13222812444121684,0.3974276126879925,1.5027637812816093,0
1.4681428074993055,1.21442652784712,2,0,3,1,1.627938513809995,-1.0969258594469304,-0.8372783337646028,1.477665397104447,0
-0.8671795013908231,-1.2413826450032301,3,1,3,0,-1.5159663180796519,-0.28375569761392133,-0.06991320264885849,0.6716242590740399,0
-0.1565844171956358,-1.5303013712209184,0,1,0,0,-0.6562770780306955,0.39567993217515046,-0.43511762596709325,1.1817860928800548,0
-1.044346261415078,0.49212971230289937,2,0,2,1,0.4703198101278413,-0.45668215696378295,-0.7480938189072938,0.12279420756387219,0
1.5227760157220736,0.34767034919405526,3,0,0,1,1.6337061894793654,0.3691525792244468,0.32414528380522056,0.005156952302427918,0
-1.2759328210623953,-1.3858420081120744,2,0,3,1,-0.08776011228822406,0.9439610508397706,-1.3510226727338712,-1.0317314771919688,0
-1.0186658096226096,0.34767034919405526,3,0,3,1,-0.1670603392147485,0.9317270313854153,0.16514370399052564,0.6830806804701689,0
-1.3117529345895145,-1.2413826450032301,1,2,3,1,-0.6218245492347527,-1.60553725427563,-0.8911248899607385,0.5091277054732535,0
-0.08934949172373245,-1.3858420081120744,3,1,0,0,0.4507560373879731,1.6823963963279407,0.4610596728468158,1.560260266088669,0
-0.749504234917111,-0.5190858294590095,0,1,2,1,-1.0904888053404416,-1.537486173881208,1.2335228867104404,-1.0985172010788369,0
-0.6484501415168208,-1.6747607343297626,0,0,0,0,-1.4620331172946481,0.8974419672091091,-1.2397925206732376,-0.895186472741766,0
0.2666525365305673,1.0699671647382758,2,0,0,0,1.4261766796220783,1.681068856521888,-1.406523284101673,-1.638631042725337,0
-0.059152469957082766,-0.8080045556766977,3,1,2,0,0.10255467032966079,1.3208884038289248,0.36847116420211234,-1.4221917610435781,0
-0.7672912432848435,0.7810484385205877,1,0,0,0,-1.2498861864744233,-1.0582930257108805,1.1856994482475254,0.6520313401406522,0
-1.357089028743106,0.6365890754117435,0,0,3,1,-0.19698743116947345,0.10795992115169138,-0.8271397611496717,-0.7037094981146637,0
0.5293445173635349,1.6478046171736525,1,2,1,1,-1.0552597044879912,0.9661945705378991,-0.8988311723079883,-1.5672074434032597,0
1.3622974326859445,1.3588858909559642,1,0,3,1,-0.5781567374277905,1.6237356442897721,-0.012211766280257807,0.40923064854274693,0
-0.4931950913961954,0.49212971230289937,1,0,1,0,-0.9002900825976816,-1.3967305180651812,-0.36462207648240236,1.3806605540309485,0
-0.2890352472725227,-0.8080045556766977,0,2,3,0,0.5037843588773915,0.48584923245950723,-0.8180133780271495,1.2070034062147283,0
0.29112298809805126,0.34767034919405526,1,1,1,0,-0.0028974811122473316,-0.8572665760551416,-0.8795977793514875,-1.387071466578726,0
-0.7843707947785398,-1.6747607343297626,0,0,3,0,-0.7547578992548952,-0.5783599409844081,-1.155677843264204,-1.5366665847946508,0
-0.5322838178223739,0.7810484385205877,1,2,0,1,0.07607081371714258,1.2021827010580584,-1.6760025951044597,-0.03481765578863483,0
-1.1892786845346748,1.0699671647382758,2,1,1,0,-1.6379766841048058,1.258198447983568,1.0036136585676714,0.27975251855888145,0
0.19251372443451642,1.6478046171736525,2,2,2,1,0.7830033823632232,-0.3047874196386888,-1.5535011607798705,0.3706985033399501,0
0.3434836081975646,1.0699671647382758,1,2,1,0,0.7327354208271031,1.0949135940059571,1.1640061988636974,-1.3212431107787619,0
-0.2461670880255077,0.05875162297636701,1,2,2,0,-0.5838997458399842,-1.6427820271123057,-1.0276115225856086,-0.14840149676084594,0
0.06017745092053714,1.3588858909559642,2,1,3,1,1.009872279431488,-0.7362497829586265,0.6490904582835023,0.0371415990676456,0
1.084925731296217,-0.9524639187855419,3,2,3,0,1.5353813669079184,0.6632847418502877,-0.8870221664234099,-0.6536000838711779,0
-0.7126595646905993,1.0699671647382758,3,1,2,0,-0.7393601183625023,-0.8194616996606154,-1.4536061032050962,-1.6154466985960163,0
1.6644945229527488,0.7810484385205877,2,1,1,1,-1.581101042124314,-1.0915260874184691,1.620098118051835,-0.8372591102370688,0
-1.0510281115581444,-1.5303013712209184,1,0,0,1,1.1453095269019473,-0.5769061352562759,-0.7436749652900795,-0.024208709415570594,0
0.9654425486093895,-0.5190858294590095,3,0,2,0,-1.579520612890201,1.5113465040001601,0.20439542838668373,0.9021608682953657,0
0.6095890116185174,-0.9524639187855419,3,0,1,1,1.08653304865975,-0.8986790316893067,0.28984085678037647,1.1089910250611943,0
-1.3374691711281645,1.21442652784712,0,0,3,1,-1.2846972714791778,-0.8746103332853482,-1.4860707249435463,-0.7685237275505484,0
-1.273608373291402,-1.096923281894386,3,1,1,0,-1.4693694591751103,-0.6533752817127214,0.28935754555250953,0.8553223450907284,0
0.12911136248951433,1.0699671647382758,2,0,1,0,0.4306428119516169,1.244137212948993,-1.2229876663381238,-0.921043719072849,0
1.4431082299277955,0.20321098608521113,0,1,2,1,0.14753234242795962,-0.5409688162423579,-0.5679721577958087,-0.3866811541705353,0
0.9243095769706114,-0.9524639187855419,3,1,3,1,-0.9596773511325742,-0.32222427185544533,1.0730590476129291,-0.3464589544307028,0
-0.46624587924273525,1.5033452540648082,2,0,1,1,0.7047338996775474,0.8379325635581789,0.31894009147990543,1.4403429008908482,0
1.49672694014565,-1.6747607343297626,1,0,3,1,-1.3064460944802156,-0.2606317966421878,-0.014419754919571278,-0.2723244250277037,0
-1.2636381729476445,1.5033452540648082,1,0,3,0,-1.3734212504848633,-0.7122653040448725,-0.9076160992360711,0.31502479443834086,0
-1.289609857724524,1.3588858909559642,1,0,2,0,-0.5898962581329641,1.441651058224916,1.1326992234193893,1.0004499354428715,0
-1.681025603267367,-0.9524639187855419,0,2,1,0,-0.7375832118694011,0.45074260656475407,-1.1831118296385015,-1.067732153017962,0
1.7051095004192367,0.34767034919405526,2,1,0,0,-1.4690760285444158,-0.8311524692217752,-0.20686260965918124,1.2583115971298555,0
1.2443298559405473,0.7810484385205877,0,2,3,1,1.1064190480791827,1.1500192227708261,-0.3523506021696728,0.021767682609525378,0
1.0140228133327396,0.05875162297636701,1,1,2,1,-1.2798470284598824,0.5426860705326509,0.06769575469544184,-1.2050002241458058,0
-0.35684367567359976,-1.096923281894386,1,0,1,0,-1.5671218890847471,-1.0157283325751925,-0.06882798712768617,-0.47060503623901645,0
0.8699407152223343,-0.6635451925678536,2,1,3,0,-1.4357649691168497,0.9100099395190421,-1.2228471458474912,1.156795998605019,0
-1.3583557273543805,-1.5303013712209184,0,0,3,0,-0.599232705280484,0.17982406250874644,1.1624885525303073,-1.621593979595967,0
0.5359163136083466,-0.8080045556766977,3,0,2,1,0.7333949512396911,1.3872249355542596,1.054090653799248,-1.04440496721695,0
-1.1331889321978295,-1.6747607343297626,3,1,2,1,0.2107275377751638,0.9592847521019102,0.7201430967376462,-0.026338431614691658,0
1.2371221687310947,-0.6635451925678536,2,1,0,1,0.6343013344588131,-0.7125682793131288,-1.5729758633092001,-0.646905387975134,0
1.4177128954954488,-0.3746264663501654,2,2,1,0,1.658417809690952,0.9784710727002489,0.9006786665932938,-0.2271889011237582,0
